movie_id,title,url_wiki,lang.,revenue,revenue_wiki,revenue_mojo,ratio,revenue_delta,revenue_delta_2,revenue_synthetic,budget,budget_wiki,budget_delta,budget_synthetic,synthetic_ratio,revenue_fix,budget_fix,Status,reason
10140,The Chronicles of Narnia: The Voyage of the Dawn Treader,https://en.wikipedia.org/wiki/The_Chronicles_of_Narnia:_The_Voyage_of_the_Dawn_Treader,en,415686217,415600000,0,1,0,1,415686217,155000000,77500070,0,155000000,3,,,,
208134,Jackass Presents: Bad Grandpa,https://en.wikipedia.org/wiki/Jackass_Presents:_Bad_Grandpa,en,151831537,151800000,0,1,0,1,151831537,15000000,15000000,0,15000000,10,,,Keep,
30690,Hot to Trot,https://en.wikipedia.org/wiki/Hot_to_Trot,en,6436211,6400000,6436211,1,0,0,6436211,9000000,9000000,0,9000000,1,,,Keep,
12662,Psycho III,https://en.wikipedia.org/wiki/Psycho_III,en,14481606,14400000,14481606,1,0,0,14481606,8400000,8400000,0,8400000,2,,,Keep,
691,The Spy Who Loved Me,https://en.wikipedia.org/wiki/The_Spy_Who_Loved_Me_(film),en,185438673,185400000,0,1,0,1,185438673,13000000,13500000,0,13000000,14,,,Keep,
13006,Split Second,https://en.wikipedia.org/wiki/Split_Second_(1992_film),en,5430822,5400000,5430822,1,0,0,5430822,7000000,7000000,0,7000000,1,,,Keep,
52083,The Missionary,https://en.wikipedia.org/wiki/The_Missionary,en,7241180,7200000,7241180,1,0,0,7241180,0,3229452,-1,3229452,2,,,,
18196,The Sentinel,https://en.wikipedia.org/wiki/The_Sentinel_(1977_film),en,3,4000000,0,0,1,1,3,0,3500000,-1,3500000,0,4000000,,Change,
7972,Before the Devil Knows You're Dead,https://en.wikipedia.org/wiki/Before_the_Devil_Knows_You%27re_Dead,en,25005257,25000000,0,1,0,1,25005257,18000000,18000000,0,18000000,1,,,Keep,
9778,Serendipity,https://en.wikipedia.org/wiki/Serendipity_(film),en,77516304,77500000,0,1,0,1,77516304,28000000,28000000,0,28000000,3,,,Keep,
228205,The Longest Ride,https://en.wikipedia.org/wiki/The_Longest_Ride_(film),en,63013281,63000000,0,1,0,1,63013281,34000000,34000000,0,34000000,2,,,Keep,
265208,Wild Card,https://en.wikipedia.org/wiki/Wild_Card_(2015_film),en,6738764,6700000,6738764,1,0,0,6738764,30000000,30000000,0,30000000,0,,,Keep,
85325,Citizens Band,https://en.wikipedia.org/wiki/Handle_with_Care_(1977_film),en,815174,815000,0,1,0,1,815174,0,5000000,-1,5000000,0,,,,
22213,Boiling Point,https://en.wikipedia.org/wiki/Boiling_Point_(1993_film),en,10058318,10000000,10058318,1,0,0,10058318,9000000,10000000,0,9000000,1,,,,
47939,Three Wishes,https://en.wikipedia.org/wiki/Three_Wishes_(film),en,7027000,7025496,0,1,0,1,7027000,10000000,10000000,0,10000000,1,,,Keep,
9272,The Good Son,https://en.wikipedia.org/wiki/The_Good_Son_(film),en,60613008,60600000,0,1,0,1,60613008,17000000,22500000,0,17000000,4,,,,
2649,The Game,https://en.wikipedia.org/wiki/The_Game_(1997_film),en,109423648,109400000,0,1,0,1,109423648,50000000,70000000,0,50000000,2,,,,
11683,Land of the Dead,https://en.wikipedia.org/wiki/Land_of_the_Dead,en,47074133,46800000,47074133,1,0,0,47074133,15000000,9500007,0,15000000,3,,,,
19345,Black Widow,https://en.wikipedia.org/wiki/Black_Widow_(1987_film),en,25205460,25200000,0,1,0,1,25205460,10500000,10500000,0,10500000,2,,,Keep,
146233,Prisoners,https://en.wikipedia.org/wiki/Prisoners_(2013_film),en,122126687,122100000,0,1,0,1,122126687,46000000,46000000,0,46000000,3,,,Keep,
86680,The Unholy,https://en.wikipedia.org/wiki/The_Unholy_(1988_film),en,6337299,6300000,6337299,1,0,0,6337299,0,7000000,-1,7000000,1,,,,
10523,W.,https://en.wikipedia.org/wiki/W._(film),en,29506464,29500000,0,1,0,1,29506464,25100000,25100000,0,25100000,1,,,Keep,
60304,Hansel & Gretel: Witch Hunters,https://en.wikipedia.org/wiki/Hansel_%26_Gretel:_Witch_Hunters,en,226349749,226300000,0,1,0,1,226349749,50000000,50000000,0,50000000,5,,,Keep,
329440,The Forest,https://en.wikipedia.org/wiki/The_Forest_(2016_American_film),en,37608299,37600000,0,1,0,1,37608299,10000000,10000000,0,10000000,4,,,Keep,
45612,Source Code,https://en.wikipedia.org/wiki/Source_Code,en,147332697,147300000,0,1,0,1,147332697,32000000,31900000,0,32000000,5,,,Keep,
1249,Hollywoodland,https://en.wikipedia.org/wiki/Hollywoodland,en,16803753,16800000,0,1,0,1,16803753,0,14000000,-1,14000000,1,,,,
10362,Two Lovers,https://en.wikipedia.org/wiki/Two_Lovers_(2008_film),en,16303643,16300000,0,1,0,1,16303643,9800000,0,-1,9800000,2,,,,
535389,The Great Battle,https://en.wikipedia.org/wiki/The_Great_Battle_(film),ko,41509280,41500000,0,1,0,1,41509280,13305000,17297,-1,13305000,3,,,,
477510,Dog Days,https://en.wikipedia.org/wiki/Dog_Days_(2018_film),en,6842356,6800000,6842356,1,0,0,6842356,10000000,10000000,0,10000000,1,,,Keep,
6023,P.S. I Love You,https://en.wikipedia.org/wiki/P.S._I_Love_You_(film),en,156835339,156800000,0,1,0,1,156835339,30000000,30000000,0,30000000,5,,,Keep,
439079,The Nun,https://en.wikipedia.org/wiki/The_Nun_(2018_film),en,366082797,366000000,0,1,0,1,366082797,22000000,22000000,0,22000000,17,,,Keep,
38408,Life As We Know It,https://en.wikipedia.org/wiki/Life_as_We_Know_It_(film),en,105734416,105710000,0,1,0,1,105734416,38000000,38000000,0,38000000,3,,,Keep,
73499,The Double,https://en.wikipedia.org/wiki/The_Double_(2011_film),en,4729855,4700000,4729855,1,0,0,4729855,17000000,13000000,0,17000000,0,,,,
10398,Double Jeopardy,https://en.wikipedia.org/wiki/Double_Jeopardy_(1999_film),en,177841558,177800000,0,1,0,1,177841558,70000000,40000000,0,70000000,3,,,,
9506,Anger Management,https://en.wikipedia.org/wiki/Anger_Management_(film),en,195745823,195700000,0,1,0,1,195745823,75000000,75000000,0,75000000,3,,,Keep,
11963,Three Days of the Condor,https://en.wikipedia.org/wiki/Three_Days_of_the_Condor,en,41509797,41500000,0,1,0,1,41509797,7800000,7800000,0,7800000,5,,,Keep,
1901,In Good Company,https://en.wikipedia.org/wiki/In_Good_Company_(2004_film),en,61314565,61300000,0,1,0,1,61314565,0,26000000,-1,26000000,2,,,,
6068,Six Days Seven Nights,"https://en.wikipedia.org/wiki/Six_Days,_Seven_Nights",en,164839294,164800000,0,1,0,1,164839294,70000000,35000032,0,70000000,2,,,,
6978,Big Trouble in Little China,https://en.wikipedia.org/wiki/Big_Trouble_in_Little_China,en,11102672,11100000,0,1,0,1,11102672,25000000,12500009,0,25000000,0,,,,
4476,Legends of the Fall,https://en.wikipedia.org/wiki/Legends_of_the_Fall,en,160638883,160600000,0,1,0,1,160638883,30000000,30000000,0,30000000,5,,,Keep,
9809,Let's Go to Prison,https://en.wikipedia.org/wiki/Let%27s_Go_to_Prison,en,4630045,4600000,4630045,1,0,0,4630045,4000000,4000000,0,4000000,1,,,Keep,
63,Twelve Monkeys,https://en.wikipedia.org/wiki/12_Monkeys,en,168841459,168800000,0,1,0,1,168841459,29000000,29000000,0,29000000,6,,,Keep,
142,Brokeback Mountain,https://en.wikipedia.org/wiki/Brokeback_Mountain,en,178043761,178000000,0,1,0,1,178043761,14000000,14000000,0,14000000,13,,,Keep,
263472,Knock Knock,https://en.wikipedia.org/wiki/Knock_Knock_(2015_film),en,6341684,6300000,5567103,1,0,0,5567103,10000000,10000000,0,10000000,1,,,,
14908,McHale's Navy,https://en.wikipedia.org/wiki/McHale%27s_Navy_(1997_film),en,4529843,4500000,4529843,1,0,0,4529843,0,42000000,-1,42000000,0,,,,
74643,The Artist,https://en.wikipedia.org/wiki/The_Artist_(film),fr,133432856,133400000,0,1,0,1,133432856,15000000,15000000,0,15000000,9,,,Keep,
2898,As Good as It Gets,https://en.wikipedia.org/wiki/As_Good_as_It_Gets,en,314178011,314100000,0,1,0,1,314178011,50000000,50000000,0,50000000,6,,,Keep,
11892,Murder by Numbers,https://en.wikipedia.org/wiki/Murder_by_Numbers,en,56714147,56700000,0,1,0,1,56714147,50000000,50000000,0,50000000,1,,,Keep,
322240,Nine Lives,https://en.wikipedia.org/wiki/Nine_Lives_(2016_film),en,57814445,57800000,0,1,0,1,57814445,30000000,30000000,0,30000000,2,,,Keep,
12110,Dracula: Dead and Loving It,https://en.wikipedia.org/wiki/Dracula:_Dead_and_Loving_It,en,10772144,10700000,10772144,1,0,0,10772144,30000000,30000000,0,30000000,0,,,Keep,
30924,Motel Hell,https://en.wikipedia.org/wiki/Motel_Hell,en,6342668,6300000,6342668,1,0,0,6342668,3000000,3000000,0,3000000,2,,,Keep,
51828,One Day,https://en.wikipedia.org/wiki/One_Day_(2011_film),en,59400000,59000000,59389433,1,0,0,59389433,15000000,15000000,0,15000000,4,,,Keep,
11232,Kate & Leopold,https://en.wikipedia.org/wiki/Kate_%26_Leopold,en,76019048,76000000,0,1,0,1,76019048,48000000,48000000,0,48000000,2,,,Keep,
274854,The Last Witch Hunter,https://en.wikipedia.org/wiki/The_Last_Witch_Hunter,en,146936910,146900000,0,1,0,1,146936910,90000000,45000035,0,90000000,2,,,,
1642,The Net,https://en.wikipedia.org/wiki/The_Net_(1995_film),en,110627965,110600000,0,1,0,1,110627965,22000000,22000000,0,22000000,5,,,Keep,
238636,The Purge: Anarchy,https://en.wikipedia.org/wiki/The_Purge:_Anarchy,en,111928365,111900000,0,1,0,1,111928365,9000000,5500004,0,9000000,12,,,,
49471,Get on the Bus,https://en.wikipedia.org/wiki/Get_on_the_Bus,en,5731103,5691854,5754249,1,0,0,5754249,2400000,2400000,0,2400000,2,,,Keep,
639,When Harry Met Sally...,https://en.wikipedia.org/wiki/When_Harry_Met_Sally...,en,92823546,92800000,0,1,0,1,92823546,16000000,16000000,0,16000000,6,,,Keep,
19899,Couples Retreat,https://en.wikipedia.org/wiki/Couples_Retreat,en,171844840,171800000,0,1,0,1,171844840,70000000,60000000,0,70000000,2,,,,
276918,America: Imagine the World Without Her,https://en.wikipedia.org/wiki/America:_Imagine_the_World_Without_Her,en,14500000,14400000,14444502,1,0,0,14444502,5000000,5000000,0,5000000,3,,,Keep,
11353,Bowfinger,https://en.wikipedia.org/wiki/Bowfinger,en,98625775,98600000,0,1,0,1,98625775,55000000,55000000,0,55000000,2,,,Keep,
2044,The Lake House,https://en.wikipedia.org/wiki/The_Lake_House_(film),en,114830111,114800000,0,1,0,1,114830111,40000000,40000000,0,40000000,3,,,Keep,
7461,Vantage Point,https://en.wikipedia.org/wiki/Vantage_Point_(film),en,152039882,152000000,0,1,0,1,152039882,40000000,40000000,0,40000000,4,,,Keep,
14555,Sagan,https://en.wikipedia.org/wiki/Sagan_(film),fr,5337194,5300000,5337194,1,0,0,5337194,0,2100000,-1,2100000,3,,,,
9740,Hannibal,https://en.wikipedia.org/wiki/Hannibal_(2001_film),en,351692268,351600000,0,1,0,1,351692268,87000000,87000000,0,87000000,4,,,Keep,
346910,The Predator,https://en.wikipedia.org/wiki/The_Predator_(film),en,160542134,160500000,0,1,0,1,160542134,88000000,88000000,0,88000000,2,,,Keep,
1904,Memoirs of a Geisha,https://en.wikipedia.org/wiki/Memoirs_of_a_Geisha_(film),en,162242962,162200000,0,1,0,1,162242962,85000000,85000000,0,85000000,2,,,Keep,
4012,The Believer,https://en.wikipedia.org/wiki/The_Believer_(2001_film),en,1309316,1300000,1309316,1,0,0,1309316,1500000,1500000,0,1500000,1,,,Keep,
101669,Mother's Day,https://en.wikipedia.org/wiki/Mother%27s_Day_(2010_film),en,863000,862769,0,1,0,1,863000,11000000,11000000,0,11000000,0,,,Keep,
10083,No Way Out,https://en.wikipedia.org/wiki/No_Way_Out_(1987_film),en,35509515,35500000,0,1,0,1,35509515,15000000,15000000,0,15000000,2,,,Keep,
74513,Special Forces,https://en.wikipedia.org/wiki/Forces_sp%C3%A9ciales,fr,3424648,3400000,3424648,1,0,0,3424648,10000000,11200000,0,10000000,0,,,,
375867,Paris Can Wait,https://en.wikipedia.org/wiki/Paris_Can_Wait,en,13203541,13200000,0,1,0,1,13203541,5000000,5000000,0,5000000,3,,,Keep,
76649,Pompeii,https://en.wikipedia.org/wiki/Pompeii_(film),en,117831631,117800000,0,1,0,1,117831631,100000000,50000040,0,100000000,1,,,,
21610,Nighthawks,https://en.wikipedia.org/wiki/Nighthawks_(1981_film),en,19905359,19900000,0,1,0,1,19905359,5000000,5000000,0,5000000,4,,,Keep,
325133,Neighbors 2: Sorority Rising,https://en.wikipedia.org/wiki/Neighbors_2:_Sorority_Rising,en,108800000,108000000,108007109,1,0,0,108007109,35000000,35000000,0,35000000,3,,,Keep,
297462,Old Fashioned,https://en.wikipedia.org/wiki/Old_Fashioned_(film),en,1914090,1900000,1914090,1,0,0,1914090,600000,600000,0,600000,3,,,Keep,
331781,Amy,https://en.wikipedia.org/wiki/Amy_(2015_film),en,23706386,23700000,0,1,0,1,23706386,0,3400000,-1,3400000,7,,,,
9457,Deep Rising,https://en.wikipedia.org/wiki/Deep_Rising,en,11203026,11200000,0,1,0,1,11203026,45000000,45000000,0,45000000,0,,,Keep,
2277,Bicentennial Man,https://en.wikipedia.org/wiki/Bicentennial_Man_(film),en,87423861,87400000,0,1,0,1,87423861,100000000,95000000,0,100000000,1,,,Keep,
608,Men in Black II,https://en.wikipedia.org/wiki/Men_in_Black_II,en,445100000,441800000,445135288,1,0,0,445135288,140000000,140000000,0,140000000,3,,,Keep,
353491,The Dark Tower,https://en.wikipedia.org/wiki/The_Dark_Tower_(2017_film),en,113231078,113200000,0,1,0,1,113231078,60000000,66000000,0,60000000,2,,,,
10929,Willard,https://en.wikipedia.org/wiki/Willard_(2003_film),en,8564586,8500000,8564586,1,0,0,8564586,22000000,0,-1,22000000,0,,,,
13710,The Merry Widow,https://en.wikipedia.org/wiki/The_Merry_Widow_(2007_film),fr,22872698,22700000,22872698,1,0,0,22872698,0,7600000,-1,7600000,3,,,,
169881,The Physician,https://en.wikipedia.org/wiki/The_Physician_(2013_film),en,57300000,57284237,0,1,0,1,57300000,36000000,32000000,0,36000000,2,,,,
179,The Interpreter,https://en.wikipedia.org/wiki/The_Interpreter_(2005_film),en,162944923,162900000,0,1,0,1,162944923,80000000,80000000,0,80000000,2,,,Keep,
11896,Throw Momma from the Train,https://en.wikipedia.org/wiki/Throw_Momma_from_the_Train,en,57915972,57900000,0,1,0,1,57915972,14000000,14000000,0,14000000,4,,,Keep,
10972,Session 9,https://en.wikipedia.org/wiki/Session_9,en,1612259,1600000,1612259,1,0,0,1612259,1500000,0,-1,1500000,1,,,,
8676,Fool's Gold,https://en.wikipedia.org/wiki/Fool%27s_Gold_(2008_film),en,111231041,111200000,0,1,0,1,111231041,70000000,70000000,0,70000000,2,,,Keep,
1887,Marie Antoinette,https://en.wikipedia.org/wiki/Marie_Antoinette_(2006_film),en,60917189,60900000,0,1,0,1,60917189,40000000,40000000,0,40000000,2,,,Keep,
16620,La Bamba,https://en.wikipedia.org/wiki/La_Bamba_(film),en,54215416,54200000,0,1,0,1,54215416,6500000,6500000,0,6500000,8,,,Keep,
10093,The Return,https://en.wikipedia.org/wiki/The_Return_(2006_film),en,11992014,11900000,11994195,1,0,0,11994195,15000000,15000000,0,15000000,1,,,Keep,
10337,Bugsy,https://en.wikipedia.org/wiki/Bugsy,en,49114016,49100000,0,1,0,1,49114016,30000000,30000000,0,30000000,2,,,Keep,
512263,Honey Boy,https://en.wikipedia.org/wiki/Honey_Boy_(film),en,3400977,3400000,0,1,0,1,3400977,3500000,3500000,0,3500000,1,,,Keep,
16072,Gods and Generals,https://en.wikipedia.org/wiki/Gods_and_Generals_(film),en,12900000,12800000,12923936,1,0,0,12923936,56000000,56000000,0,56000000,0,,,Keep,
10330,Freaky Friday,https://en.wikipedia.org/wiki/Freaky_Friday_(2003_film),en,160846332,160800000,0,1,0,1,160846332,26000000,26000000,0,26000000,6,,,Keep,
11823,Wimbledon,https://en.wikipedia.org/wiki/Wimbledon_(film),en,41512007,41500000,0,1,0,1,41512007,31000000,31000000,0,31000000,1,,,Keep,
16790,Bingo,https://en.wikipedia.org/wiki/Bingo_(1991_film),en,8667684,8600000,8667684,1,0,0,8667684,10000000,10000000,0,10000000,1,,,Keep,
3179,Beavis and Butt-Head Do America,https://en.wikipedia.org/wiki/Beavis_and_Butt-Head_Do_America,en,63118386,63100000,0,1,0,1,63118386,12000000,12000000,0,12000000,5,,,Keep,
23047,Season of the Witch,https://en.wikipedia.org/wiki/Season_of_the_Witch_(2011_film),en,91627228,91600000,0,1,0,1,91627228,40000000,40000000,0,40000000,2,,,Keep,
14191,Aquamarine,https://en.wikipedia.org/wiki/Aquamarine_(film),en,23006849,23000000,0,1,0,1,23006849,12000000,12000000,0,12000000,2,,,Keep,
1965,A Perfect Murder,https://en.wikipedia.org/wiki/A_Perfect_Murder,en,128038368,128000000,0,1,0,1,128038368,60000000,60000000,0,60000000,2,,,Keep,
1635,The Island,https://en.wikipedia.org/wiki/The_Island_(2005_film),en,162949164,162900000,0,1,0,1,162949164,126000000,126000000,0,126000000,1,,,Keep,
11287,A League of Their Own,https://en.wikipedia.org/wiki/A_League_of_Their_Own,en,132440069,132400000,0,1,0,1,132440069,40000000,40000000,0,40000000,3,,,Keep,
44214,Black Swan,https://en.wikipedia.org/wiki/Black_Swan_(film),en,329400000,329300000,0,1,0,1,329400000,13000000,13000000,0,13000000,25,,,Keep,
6073,The Mexican,https://en.wikipedia.org/wiki/The_Mexican,en,147845033,147800000,0,1,0,1,147845033,57000000,28500020,0,57000000,3,,,,
136400,2 Guns,https://en.wikipedia.org/wiki/2_Guns,en,131940411,131900000,0,1,0,1,131940411,61000000,61000000,0,61000000,2,,,Keep,
9563,Any Given Sunday,https://en.wikipedia.org/wiki/Any_Given_Sunday,en,100230832,100200000,0,1,0,1,100230832,55000000,55000000,0,55000000,2,,,Keep,
8536,Superman II,https://en.wikipedia.org/wiki/Superman_II,en,190458706,190400000,0,1,0,1,190458706,54000000,54000000,0,54000000,4,,,Keep,
57214,Project X,https://en.wikipedia.org/wiki/Project_X_(2012_film),en,102731865,102700000,0,1,0,1,102731865,12000000,12000000,0,12000000,9,,,Keep,
154400,The Drop,https://en.wikipedia.org/wiki/The_Drop_(2014_film),en,19054534,18900000,18658381,1,0,0,18658381,12600000,12600000,0,12600000,1,,,Keep,
2322,Sneakers,https://en.wikipedia.org/wiki/Sneakers_(1992_film),en,105232691,105200000,0,1,0,1,105232691,23000000,23000000,0,23000000,5,,,Keep,
7326,Juno,https://en.wikipedia.org/wiki/Juno_(film),en,232372681,232300000,0,1,0,1,232372681,7500000,3750003,0,7500000,31,,,,
399404,Darkest Hour,https://en.wikipedia.org/wiki/Darkest_Hour_(film),en,150847207,150800000,0,1,0,1,150847207,30000000,30000000,0,30000000,5,,,Keep,
2020,The Bachelor,https://en.wikipedia.org/wiki/The_Bachelor_(1999_film),en,36911617,36900000,0,1,0,1,36911617,51000000,21000000,-1,51000000,1,,,,
12437,Underworld: Rise of the Lycans,https://en.wikipedia.org/wiki/Underworld:_Rise_of_the_Lycans,en,92158961,91400000,92158961,1,0,0,92158961,35000000,35000000,0,35000000,3,,,Keep,
2251,Unfaithful,https://en.wikipedia.org/wiki/Unfaithful_(2002_film),en,119137784,119100000,0,1,0,1,119137784,50000000,50000000,0,50000000,2,,,Keep,
345920,Collateral Beauty,https://en.wikipedia.org/wiki/Collateral_Beauty,en,88528280,88500000,0,1,0,1,88528280,36000000,20150018,0,36000000,2,,,,
460019,Truth or Dare,https://en.wikipedia.org/wiki/Truth_or_Dare_(2018_film),en,95330493,95300000,0,1,0,1,95330493,3500000,3500000,0,3500000,27,,,Keep,
34223,Vamp,https://en.wikipedia.org/wiki/Vamp_(film),en,4941117,4900000,4941117,1,0,0,4941117,3300000,3300000,0,3300000,1,,,Keep,
304357,Woman in Gold,https://en.wikipedia.org/wiki/Woman_in_Gold_(film),en,61619773,61600000,0,1,0,1,61619773,11000000,11000000,0,11000000,6,,,Keep,
12499,Fathers' Day,https://en.wikipedia.org/wiki/Fathers%27_Day_(1997_film),en,36000000,35700000,28598376,1,0,0,28598376,85000000,85000000,0,85000000,0,,,,
135397,Jurassic World,https://en.wikipedia.org/wiki/Jurassic_World,en,1671537444,1671000000,0,1,0,1,1671537444,150000000,107500075,0,150000000,11,,,,
9530,RV,https://en.wikipedia.org/wiki/RV_(film),en,87528173,87500000,0,1,0,1,87528173,50000000,50000000,0,50000000,2,,,Keep,
337676,"Destiny, My Love: First Song","https://en.wikipedia.org/wiki/Mektoub,_My_Love:_Canto_Uno",fr,1200387,1200000,0,1,0,1,1200387,0,10161881,-1,10161881,0,,,,
12590,Below,https://en.wikipedia.org/wiki/Below_(film),en,2622015,2600000,2622015,1,0,0,2622015,40000000,40000000,0,40000000,0,,,Keep,
10428,Hackers,https://en.wikipedia.org/wiki/Hackers_(film),en,7563728,7500000,7563728,1,0,0,7563728,20000000,20000000,0,20000000,0,,,Keep,
4379,Monster-in-Law,https://en.wikipedia.org/wiki/Monster-in-Law,en,154749918,154700000,0,1,0,1,154749918,43000000,43000000,0,43000000,4,,,Keep,
70868,I Don't Know How She Does It,https://en.wikipedia.org/wiki/I_Don%27t_Know_How_She_Does_It,en,31410151,31400000,0,1,0,1,31410151,24000000,24000000,0,24000000,1,,,Keep,
156711,Austenland,https://en.wikipedia.org/wiki/Austenland_(film),en,2159041,2140812,2313509,1,0,0,2313509,4900000,7600434,1,4900000,0,,,,
38015,Tazza: The High Rollers,https://en.wikipedia.org/wiki/Tazza:_The_High_Rollers,ko,39212715,39200000,0,1,0,1,39212715,0,5500000,-1,5500000,7,,,,
2755,About Schmidt,https://en.wikipedia.org/wiki/About_Schmidt,en,105834556,105800000,0,1,0,1,105834556,30000000,30000000,0,30000000,4,,,Keep,
20616,Swimfan,https://en.wikipedia.org/wiki/Swimfan,en,34411240,34400000,0,1,0,1,34411240,8500000,10000000,0,8500000,4,,,,
1374,Rocky IV,https://en.wikipedia.org/wiki/Rocky_IV,en,300500000,300400000,0,1,0,1,300500000,31000000,28000000,0,31000000,10,,,,
19901,Daybreakers,https://en.wikipedia.org/wiki/Daybreakers,en,51417188,51400000,0,1,0,1,51417188,20000000,20000000,0,20000000,3,,,Keep,
8818,Evita,https://en.wikipedia.org/wiki/Evita_(1996_film),en,141047179,141000000,0,1,0,1,141047179,55000000,55000000,0,55000000,3,,,Keep,
11184,Kinsey,https://en.wikipedia.org/wiki/Kinsey_(film),en,17050017,16900000,17050017,1,0,0,17050017,11000000,11000000,0,11000000,2,,,Keep,
274479,Joy,https://en.wikipedia.org/wiki/Joy_(2015_film),en,101134059,101100000,0,1,0,1,101134059,60000000,60000000,0,60000000,2,,,Keep,
75808,The Black Marble,https://en.wikipedia.org/wiki/The_Black_Marble,en,2500848,2500000,0,1,0,1,2500848,0,3000000,-1,3000000,1,,,,
3050,Doctor Dolittle,https://en.wikipedia.org/wiki/Dr._Dolittle_(1998_film),en,294500000,294400000,0,1,0,1,294500000,71000000,71500000,0,71000000,4,,,Keep,
121826,Quartet,https://en.wikipedia.org/wiki/Quartet_(2012_film),en,59520298,59500000,0,1,0,1,59520298,11000000,11000000,0,11000000,5,,,Keep,
100,"Lock, Stock and Two Smoking Barrels","https://en.wikipedia.org/wiki/Lock,_Stock_and_Two_Smoking_Barrels",en,28356188,28100000,3753929,1,0,1,3753929,1350000,1338016,0,1350000,3,,,,
75761,John Dies at the End,https://en.wikipedia.org/wiki/John_Dies_at_the_End_(film),en,142000,141951,0,1,0,1,142000,1000000,1000000,0,1000000,0,,,Keep,
577328,Kabir Singh,https://en.wikipedia.org/wiki/Kabir_Singh,hi,55478164,54975340,2445252,1,0,1,2445252,8751000,8703220,0,8751000,0,,,,
1535,Spy Game,https://en.wikipedia.org/wiki/Spy_Game,en,143049560,143000000,0,1,0,1,143049560,115000000,115000000,0,115000000,1,,,Keep,
458594,Peppermint,https://en.wikipedia.org/wiki/Peppermint_(2018_film),en,53918723,53900000,0,1,0,1,53918723,25000000,12500011,0,25000000,2,,,,
9104,Buffalo Soldiers,https://en.wikipedia.org/wiki/Buffalo_Soldiers_(2001_film),en,2300805,2300000,0,1,0,1,2300805,15000000,15000000,0,15000000,0,,,Keep,
37735,Easy A,https://en.wikipedia.org/wiki/Easy_A,en,75026327,75000000,0,1,0,1,75026327,8000000,8000000,0,8000000,9,,,Keep,
11959,UHF,https://en.wikipedia.org/wiki/UHF_(film),en,6157157,6100000,6157157,1,0,0,6157157,5000000,5000000,0,5000000,1,,,Keep,
29946,The Golden Bowl,https://en.wikipedia.org/wiki/The_Golden_Bowl_(film),en,5753678,5700000,5753678,1,0,0,5753678,15000000,15000000,0,15000000,0,,,Keep,
76489,The Three Stooges,https://en.wikipedia.org/wiki/The_Three_Stooges_(2012_film),en,54819301,54800000,0,1,0,1,54819301,30000000,30000000,0,30000000,2,,,Keep,
86834,Noah,https://en.wikipedia.org/wiki/Noah_(2014_film),en,362600000,359200000,359200044,1,0,0,359200044,125000000,80000062,0,125000000,3,,,,
14924,Sid and Nancy,https://en.wikipedia.org/wiki/Sid_and_Nancy,en,2826523,2800000,2850707,1,0,0,2850707,4000000,4000000,0,4000000,1,,,Keep,
111,Scarface,https://en.wikipedia.org/wiki/Scarface_(1983_film),en,66023329,66000000,0,1,0,1,66023329,25000000,18500011,0,25000000,3,,,,
988,The China Syndrome,https://en.wikipedia.org/wiki/The_China_Syndrome,en,51718367,51700000,0,1,0,1,51718367,5900000,5900000,0,5900000,9,,,Keep,
351286,Jurassic World: Fallen Kingdom,https://en.wikipedia.org/wiki/Jurassic_World:_Fallen_Kingdom,en,1310466296,1310000000,0,1,0,1,1310466296,170000000,432000000,2,170000000,8,,,,
8329,[REC],https://en.wikipedia.org/wiki/Rec_(film),es,32511655,32500000,0,1,0,1,32511655,1500000,2000000,0,1500000,22,,,,
119283,Parker,https://en.wikipedia.org/wiki/Parker_(2013_film),en,46216641,46200000,0,1,0,1,46216641,35000000,17500015,0,35000000,1,,,,
302688,My Big Fat Greek Wedding 2,https://en.wikipedia.org/wiki/My_Big_Fat_Greek_Wedding_2,en,90632641,90600000,0,1,0,1,90632641,18000000,18000000,0,18000000,5,,,Keep,
11975,The Rainmaker,https://en.wikipedia.org/wiki/The_Rainmaker_(1997_film),en,45916769,45900000,0,1,0,1,45916769,40000000,40000000,0,40000000,1,,,Keep,
837,Videodrome,https://en.wikipedia.org/wiki/Videodrome,en,2120439,2100000,2126435,1,0,0,2126435,5952000,4842961,0,5952000,0,,,,
921,Cinderella Man,https://en.wikipedia.org/wiki/Cinderella_Man,en,108539911,108500000,0,1,0,1,108539911,88000000,88000000,0,88000000,1,,,Keep,
299537,Captain Marvel,https://en.wikipedia.org/wiki/Captain_Marvel_(film),en,1131416446,1131000000,0,1,0,1,1131416446,152000000,87500076,0,152000000,7,,,,
11449,The Amityville Horror,https://en.wikipedia.org/wiki/The_Amityville_Horror_(1979_film),en,86432000,86400000,0,1,0,1,86432000,4700000,4700000,0,4700000,18,,,Keep,
203835,Amityville: The Awakening,https://en.wikipedia.org/wiki/Amityville:_The_Awakening,en,8481997,8400000,8481997,1,0,0,8481997,12000000,0,-1,12000000,1,,,,
37690,Paathshaala,https://en.wikipedia.org/wiki/Paathshaala,hi,0,3839638,24690,0,1,1,24690,0,3162055,-1,3162055,0,3839638,,Change,
254,King Kong,https://en.wikipedia.org/wiki/King_Kong_(2005_film),en,562363449,556900000,556906378,1,0,0,556906378,207000000,207000000,0,207000000,3,,,Keep,
